LABEL;METRIC;STATISTIC;VALUE
Amygdala;AUC;MEAN;0.9596363761919859
Amygdala;AUC;STD;0.025531770254627616
Amygdala;AVGDIST;MEAN;1.4004430722661831
Amygdala;AVGDIST;STD;0.22500340069118818
Amygdala;DICE;MEAN;0.5212418760571109
Amygdala;DICE;STD;0.04361416754310207
Amygdala;FN;MEAN;266.5
Amygdala;FN;STD;171.4475138344094
Amygdala;FP;MEAN;5361.15
Amygdala;FP;STD;481.7993643623868
Amygdala;HDRFDST;MEAN;12.413564250741558
Amygdala;HDRFDST;STD;1.3429157057355285
Amygdala;JACRD;MEAN;0.3536587382981072
Amygdala;JACRD;STD;0.03978094148511063
Amygdala;SNSVTY;MEAN;0.9198909684982495
Amygdala;SNSVTY;STD;0.0510401479744566
Amygdala;SPCFTY;MEAN;0.9993817838857219
Amygdala;SPCFTY;STD;5.55511978638187e-05
Amygdala;TN;MEAN;8666597.45
Amygdala;TN;STD;449.4269100754871
Amygdala;TP;MEAN;3063.9
Amygdala;TP;STD;289.0274900420373
GreyMatter;AUC;MEAN;0.9535894583069524
GreyMatter;AUC;STD;0.006351360726552625
GreyMatter;AVGDIST;MEAN;0.3046294326175726
GreyMatter;AVGDIST;STD;0.014377855623364853
GreyMatter;DICE;MEAN;0.7278773567570881
GreyMatter;DICE;STD;0.008064046840580541
GreyMatter;FN;MEAN;26310.5
GreyMatter;FN;STD;7004.337566822433
GreyMatter;FP;MEAN;347078.5
GreyMatter;FP;STD;18506.153005149397
GreyMatter;HDRFDST;MEAN;2.1789239973637566
GreyMatter;HDRFDST;STD;0.3198284129222212
GreyMatter;JACRD;MEAN;0.5722387369857186
GreyMatter;JACRD;STD;0.009982438133813012
GreyMatter;SNSVTY;MEAN;0.9497758452116691
GreyMatter;SNSVTY;STD;0.014306543779355082
GreyMatter;SPCFTY;MEAN;0.9574030714022357
GreyMatter;SPCFTY;STD;0.002362827198111018
GreyMatter;TN;MEAN;7801870.9
GreyMatter;TN;STD;41336.66081809221
GreyMatter;TP;MEAN;500029.1
GreyMatter;TP;STD;29307.32849118118
Hippocampus;AUC;MEAN;0.9802726478064463
Hippocampus;AUC;STD;0.010402591366675276
Hippocampus;AVGDIST;MEAN;1.2687641752160979
Hippocampus;AVGDIST;STD;0.10291607870151656
Hippocampus;DICE;MEAN;0.5591986076866423
Hippocampus;DICE;STD;0.019049921517911045
Hippocampus;FN;MEAN;342.8
Hippocampus;FN;STD;208.39952015299843
Hippocampus;FP;MEAN;13215.55
Hippocampus;FP;STD;1261.9031054324257
Hippocampus;HDRFDST;MEAN;13.89097818702064
Hippocampus;HDRFDST;STD;1.2412594441601383
Hippocampus;JACRD;MEAN;0.38835880393570105
Hippocampus;JACRD;STD;0.01833790345965696
Hippocampus;SNSVTY;MEAN;0.9620702230900939
Hippocampus;SNSVTY;STD;0.020856179578322826
Hippocampus;SPCFTY;MEAN;0.9984750725227988
Hippocampus;SPCFTY;STD;0.00014563845343241097
Hippocampus;TN;MEAN;8653148.65
Hippocampus;TN;STD;1538.680450093521
Hippocampus;TP;MEAN;8582.0
Hippocampus;TP;STD;498.76126553693
Thalamus;AUC;MEAN;0.9824055527029565
Thalamus;AUC;STD;0.0043336978443848225
Thalamus;AVGDIST;MEAN;0.8008551293723158
Thalamus;AVGDIST;STD;0.13239527715926763
Thalamus;DICE;MEAN;0.7377926874366921
Thalamus;DICE;STD;0.026572732874045872
Thalamus;FN;MEAN;605.0
Thalamus;FN;STD;170.24629217695167
Thalamus;FP;MEAN;11631.6
Thalamus;FP;STD;1710.103224954564
Thalamus;HDRFDST;MEAN;17.393837913898402
Thalamus;HDRFDST;STD;1.0744313030764232
Thalamus;JACRD;MEAN;0.5852246490873277
Thalamus;JACRD;STD;0.03320444410811084
Thalamus;SNSVTY;MEAN;0.9661546280083604
Thalamus;SNSVTY;STD;0.008702034777954141
Thalamus;SPCFTY;MEAN;0.9986564773975525
Thalamus;SPCFTY;STD;0.00019752875916776905
Thalamus;TN;MEAN;8645909.8
Thalamus;TN;STD;1887.3286836160785
Thalamus;TP;MEAN;17142.6
Thalamus;TP;STD;659.4313004400079
WhiteMatter;AUC;MEAN;0.9708033056035921
WhiteMatter;AUC;STD;0.0032152849586348908
WhiteMatter;AVGDIST;MEAN;0.2395784174770194
WhiteMatter;AVGDIST;STD;0.022049096110527786
WhiteMatter;DICE;MEAN;0.8224416922956157
WhiteMatter;DICE;STD;0.01910560414887898
WhiteMatter;FN;MEAN;17570.45
WhiteMatter;FN;STD;4908.224490332527
WhiteMatter;FP;MEAN;180670.65
WhiteMatter;FP;STD;21047.84562912556
WhiteMatter;HDRFDST;MEAN;2.7573832339732425
WhiteMatter;HDRFDST;STD;0.3111875656308652
WhiteMatter;JACRD;MEAN;0.6988710022804058
WhiteMatter;JACRD;STD;0.02720424424065673
WhiteMatter;SNSVTY;MEAN;0.9636411311259945
WhiteMatter;SNSVTY;STD;0.008707915150492847
WhiteMatter;SPCFTY;MEAN;0.9779654800811898
WhiteMatter;SPCFTY;STD;0.002500431228322592
WhiteMatter;TN;MEAN;8016188.15
WhiteMatter;TN;STD;20701.982475779947
WhiteMatter;TP;MEAN;460859.75
WhiteMatter;TP;STD;27383.048160997343
