LABEL;METRIC;STATISTIC;VALUE
Amygdala;AUC;MEAN;0.961941798770417
Amygdala;AUC;STD;0.022930784644429075
Amygdala;AVGDIST;MEAN;1.3220000710226387
Amygdala;AVGDIST;STD;0.19411441359917175
Amygdala;DICE;MEAN;0.5211029896790529
Amygdala;DICE;STD;0.038866890894575616
Amygdala;FN;MEAN;252.6
Amygdala;FN;STD;157.85512345185379
Amygdala;FP;MEAN;5404.2
Amygdala;FP;STD;455.02544983769866
Amygdala;HDRFDST;MEAN;11.693532828747802
Amygdala;HDRFDST;STD;1.2088382782644842
Amygdala;JACRD;MEAN;0.3532947563216257
Amygdala;JACRD;STD;0.03562186424558619
Amygdala;SNSVTY;MEAN;0.924506778033004
Amygdala;SNSVTY;STD;0.04584378942505028
Amygdala;SPCFTY;MEAN;0.9993768195078294
Amygdala;SPCFTY;STD;5.2464686265947164e-05
Amygdala;TN;MEAN;8666554.4
Amygdala;TN;STD;438.356977816026
Amygdala;TP;MEAN;3077.8
Amygdala;TP;STD;264.66386228573026
GreyMatter;AUC;MEAN;0.9532689886041789
GreyMatter;AUC;STD;0.006113389964657519
GreyMatter;AVGDIST;MEAN;0.2994863243560127
GreyMatter;AVGDIST;STD;0.01177141288506651
GreyMatter;DICE;MEAN;0.7259536385079377
GreyMatter;DICE;STD;0.00794384640403809
GreyMatter;FN;MEAN;26427.2
GreyMatter;FN;STD;6770.272465713622
GreyMatter;FP;MEAN;350481.85
GreyMatter;FP;STD;17843.947604930363
GreyMatter;HDRFDST;MEAN;2.0921625697782757
GreyMatter;HDRFDST;STD;0.1511812872638722
GreyMatter;JACRD;MEAN;0.5698626847598047
GreyMatter;JACRD;STD;0.009799099112702395
GreyMatter;SNSVTY;MEAN;0.9495523867212066
GreyMatter;SNSVTY;STD;0.013857194020529047
GreyMatter;SPCFTY;MEAN;0.9569855904871508
GreyMatter;SPCFTY;STD;0.002282783153807185
GreyMatter;TN;MEAN;7798467.55
GreyMatter;TN;STD;40772.85259026525
GreyMatter;TP;MEAN;499912.4
GreyMatter;TP;STD;29266.532106486415
Hippocampus;AUC;MEAN;0.9800591726976015
Hippocampus;AUC;STD;0.010343179059016388
Hippocampus;AVGDIST;MEAN;1.1959392821322463
Hippocampus;AVGDIST;STD;0.08225713785563786
Hippocampus;DICE;MEAN;0.540927873063622
Hippocampus;DICE;STD;0.017629280815177596
Hippocampus;FN;MEAN;345.2
Hippocampus;FN;STD;205.7599572317218
Hippocampus;FP;MEAN;14244.65
Hippocampus;FP;STD;1281.8607675952956
Hippocampus;HDRFDST;MEAN;11.65144813439244
Hippocampus;HDRFDST;STD;1.1374341174604172
Hippocampus;JACRD;MEAN;0.3709335012027971
Hippocampus;JACRD;STD;0.01650033731137877
Hippocampus;SNSVTY;MEAN;0.9617620201302133
Hippocampus;SNSVTY;STD;0.020728855376568107
Hippocampus;SPCFTY;MEAN;0.9983563252649896
Hippocampus;SPCFTY;STD;0.00014795029834778942
Hippocampus;TN;MEAN;8652119.55
Hippocampus;TN;STD;1593.5135542253793
Hippocampus;TP;MEAN;8579.6
Hippocampus;TP;STD;502.3690277077201
Thalamus;AUC;MEAN;0.9838393752100517
Thalamus;AUC;STD;0.005284444588681519
Thalamus;AVGDIST;MEAN;0.679516185758793
Thalamus;AVGDIST;STD;0.13041481769972935
Thalamus;DICE;MEAN;0.7427882391396173
Thalamus;DICE;STD;0.028288142031358196
Thalamus;FN;MEAN;553.8
Thalamus;FN;STD;200.4838148080787
Thalamus;FP;MEAN;11422.6
Thalamus;FP;STD;1964.2955582091001
Thalamus;HDRFDST;MEAN;14.209158885089039
Thalamus;HDRFDST;STD;1.1831330349099793
Thalamus;JACRD;MEAN;0.5916305113360498
Thalamus;JACRD;STD;0.03594610738133324
Thalamus;SNSVTY;MEAN;0.968998132522449
Thalamus;SNSVTY;STD;0.010723535330986474
Thalamus;SPCFTY;MEAN;0.9986806178976545
Thalamus;SPCFTY;STD;0.00022689232875561946
Thalamus;TN;MEAN;8646118.8
Thalamus;TN;STD;2131.0641379367257
Thalamus;TP;MEAN;17193.8
Thalamus;TP;STD;688.8157663700795
WhiteMatter;AUC;MEAN;0.9716113071171166
WhiteMatter;AUC;STD;0.0034695172096210706
WhiteMatter;AVGDIST;MEAN;0.22112453433971974
WhiteMatter;AVGDIST;STD;0.020905317704523974
WhiteMatter;DICE;MEAN;0.8287421688966152
WhiteMatter;DICE;STD;0.01865083875717843
WhiteMatter;FN;MEAN;17274.1
WhiteMatter;FN;STD;5106.154109503551
WhiteMatter;FP;MEAN;172593.3
WhiteMatter;FP;STD;20808.37422073142
WhiteMatter;HDRFDST;MEAN;2.657847994727514
WhiteMatter;HDRFDST;STD;0.36857026049714586
WhiteMatter;JACRD;MEAN;0.7079933233338951
WhiteMatter;JACRD;STD;0.026843069700903385
WhiteMatter;SNSVTY;MEAN;0.9642718627563334
WhiteMatter;SNSVTY;STD;0.009206805648871531
WhiteMatter;SPCFTY;MEAN;0.9789507514779002
WhiteMatter;SPCFTY;STD;0.0024747915211581046
WhiteMatter;TN;MEAN;8024265.5
WhiteMatter;TN;STD;20989.401726823944
WhiteMatter;TP;MEAN;461156.1
WhiteMatter;TP;STD;27352.417596804855
