LABEL;METRIC;STATISTIC;VALUE
Amygdala;AUC;MEAN;0.9588268940258289
Amygdala;AUC;STD;0.022064386936148577
Amygdala;AVGDIST;MEAN;1.4113189836122568
Amygdala;AVGDIST;STD;0.18904885992864934
Amygdala;DICE;MEAN;0.5475514799776426
Amygdala;DICE;STD;0.042482756323359544
Amygdala;FN;MEAN;273.3
Amygdala;FN;STD;150.93843115654806
Amygdala;FP;MEAN;4780.2
Amygdala;FP;STD;461.54897898272947
Amygdala;HDRFDST;MEAN;14.584905898629128
Amygdala;HDRFDST;STD;2.9883975518885113
Amygdala;JACRD;MEAN;0.37816968234109105
Amygdala;JACRD;STD;0.040532452894396595
Amygdala;SNSVTY;MEAN;0.91820501231891
Amygdala;SNSVTY;STD;0.04410993395122751
Amygdala;SPCFTY;MEAN;0.9994487757327478
Amygdala;SPCFTY;STD;5.321622845088063e-05
Amygdala;TN;MEAN;8667178.4
Amygdala;TN;STD;416.8971575820588
Amygdala;TP;MEAN;3057.1
Amygdala;TP;STD;262.2428073370173
GreyMatter;AUC;MEAN;0.9547354965722621
GreyMatter;AUC;STD;0.006472050106314777
GreyMatter;AVGDIST;MEAN;0.30943432718305897
GreyMatter;AVGDIST;STD;0.014880687397472012
GreyMatter;DICE;MEAN;0.7259147885324284
GreyMatter;DICE;STD;0.007921254020820147
GreyMatter;FN;MEAN;24693.35
GreyMatter;FN;STD;7248.114929241947
GreyMatter;FP;MEAN;353636.1
GreyMatter;FP;STD;19024.961184980115
GreyMatter;HDRFDST;MEAN;2.244948974278318
GreyMatter;HDRFDST;STD;0.40025504729700634
GreyMatter;JACRD;MEAN;0.5698145157502458
GreyMatter;JACRD;STD;0.009778751155903268
GreyMatter;SNSVTY;MEAN;0.9528725367418707
GreyMatter;SNSVTY;STD;0.0146573693723088
GreyMatter;SPCFTY;MEAN;0.9565984564026533
GreyMatter;SPCFTY;STD;0.002423042042189297
GreyMatter;TN;MEAN;7795313.3
GreyMatter;TN;STD;41395.25177613974
GreyMatter;TP;MEAN;501646.25
GreyMatter;TP;STD;29202.479081192745
Hippocampus;AUC;MEAN;0.9791016391889119
Hippocampus;AUC;STD;0.01065042841716532
Hippocampus;AVGDIST;MEAN;1.1228763418514138
Hippocampus;AVGDIST;STD;0.07402574013597016
Hippocampus;DICE;MEAN;0.5621406675569104
Hippocampus;DICE;STD;0.020844210240505662
Hippocampus;FN;MEAN;362.9
Hippocampus;FN;STD;209.96973591448838
Hippocampus;FP;MEAN;13008.9
Hippocampus;FP;STD;1327.0036887665383
Hippocampus;HDRFDST;MEAN;12.039033144263925
Hippocampus;HDRFDST;STD;1.2089999798654532
Hippocampus;JACRD;MEAN;0.3912488069499937
Hippocampus;JACRD;STD;0.02015635261689076
Hippocampus;SNSVTY;MEAN;0.95970436114538
Hippocampus;SNSVTY;STD;0.021349911918155603
Hippocampus;SPCFTY;MEAN;0.998498917232444
Hippocampus;SPCFTY;STD;0.00015315092440686918
Hippocampus;TN;MEAN;8653355.3
Hippocampus;TN;STD;1609.088782510151
Hippocampus;TP;MEAN;8561.9
Hippocampus;TP;STD;512.8837002674194
Thalamus;AUC;MEAN;0.9833801992287533
Thalamus;AUC;STD;0.004631794185754411
Thalamus;AVGDIST;MEAN;0.7609484639223577
Thalamus;AVGDIST;STD;0.1570800234867895
Thalamus;DICE;MEAN;0.7411498954743425
Thalamus;DICE;STD;0.028351875930605473
Thalamus;FN;MEAN;570.55
Thalamus;FN;STD;178.60864340787094
Thalamus;FP;MEAN;11497.4
Thalamus;FP;STD;1925.1137992336971
Thalamus;HDRFDST;MEAN;16.302570421960183
Thalamus;HDRFDST;STD;1.0373994587568647
Thalamus;JACRD;MEAN;0.5895541261904615
Thalamus;JACRD;STD;0.03564524875761895
Thalamus;SNSVTY;MEAN;0.9680884212986175
Thalamus;SNSVTY;STD;0.009363200221334215
Thalamus;SPCFTY;MEAN;0.9986719771588894
Thalamus;SPCFTY;STD;0.0002223702434557448
Thalamus;TN;MEAN;8646044.0
Thalamus;TN;STD;2125.9853245024997
Thalamus;TP;MEAN;17177.05
Thalamus;TP;STD;667.3410278860426
WhiteMatter;AUC;MEAN;0.9728269423146105
WhiteMatter;AUC;STD;0.0030746945816351474
WhiteMatter;AVGDIST;MEAN;0.23238283349315622
WhiteMatter;AVGDIST;STD;0.022614967188563637
WhiteMatter;DICE;MEAN;0.8237959957305119
WhiteMatter;DICE;STD;0.019719572570537757
WhiteMatter;FN;MEAN;15570.65
WhiteMatter;FN;STD;4725.394377985821
WhiteMatter;FP;MEAN;181662.7
WhiteMatter;FP;STD;21717.21653688612
WhiteMatter;HDRFDST;MEAN;2.4713527410341287
WhiteMatter;HDRFDST;STD;0.30399939043211993
WhiteMatter;JACRD;MEAN;0.700857363137577
WhiteMatter;JACRD;STD;0.02816230169769221
WhiteMatter;SNSVTY;MEAN;0.967809074012416
WhiteMatter;SNSVTY;STD;0.008546705562097877
WhiteMatter;SPCFTY;MEAN;0.9778448106168056
WhiteMatter;SPCFTY;STD;0.0025810716749429035
WhiteMatter;TN;MEAN;8015196.1
WhiteMatter;TN;STD;20218.42593996872
WhiteMatter;TP;MEAN;462859.55
WhiteMatter;TP;STD;27598.026635024107
