LABEL;METRIC;STATISTIC;VALUE
Amygdala;AUC;MEAN;0.9463732152519164
Amygdala;AUC;STD;0.02876132857332962
Amygdala;AVGDIST;MEAN;1.2353930458252338
Amygdala;AVGDIST;STD;0.23561447741330033
Amygdala;DICE;MEAN;0.5546441536434894
Amygdala;DICE;STD;0.04699843545793472
Amygdala;FN;MEAN;355.9
Amygdala;FN;STD;199.00474868706021
Amygdala;FP;MEAN;4418.2
Amygdala;FP;STD;427.94562738740535
Amygdala;HDRFDST;MEAN;11.716848413284017
Amygdala;HDRFDST;STD;1.1897324321559921
Amygdala;JACRD;MEAN;0.3852041038999042
Amygdala;JACRD;STD;0.04499286233814012
Amygdala;SNSVTY;MEAN;0.893255911180152
Amygdala;SNSVTY;STD;0.057501230337867165
Amygdala;SPCFTY;MEAN;0.999490519323681
Amygdala;SPCFTY;STD;4.934266385959801e-05
Amygdala;TN;MEAN;8667540.4
Amygdala;TN;STD;408.16337415304673
Amygdala;TP;MEAN;2974.5
Amygdala;TP;STD;292.32729944362023
GreyMatter;AUC;MEAN;0.9567615315163565
GreyMatter;AUC;STD;0.006460333146210963
GreyMatter;AVGDIST;MEAN;0.31283998039192845
GreyMatter;AVGDIST;STD;0.014518649975932376
GreyMatter;DICE;MEAN;0.7242979750539896
GreyMatter;DICE;STD;0.008063431548152209
GreyMatter;FN;MEAN;22057.35
GreyMatter;FN;STD;7266.848968259901
GreyMatter;FP;MEAN;361359.0
GreyMatter;FP;STD;19493.755017953827
GreyMatter;HDRFDST;MEAN;2.2150281539872885
GreyMatter;HDRFDST;STD;0.3790122386462805
GreyMatter;JACRD;MEAN;0.5678269910914169
GreyMatter;JACRD;STD;0.009929780911329643
GreyMatter;SNSVTY;MEAN;0.9578724628264184
GreyMatter;SNSVTY;STD;0.014674273495129711
GreyMatter;SPCFTY;MEAN;0.955650600206295
GreyMatter;SPCFTY;STD;0.0024825358745100413
GreyMatter;TN;MEAN;7787590.4
GreyMatter;TN;STD;41816.49667942067
GreyMatter;TP;MEAN;504282.25
GreyMatter;TP;STD;29412.010837198806
Hippocampus;AUC;MEAN;0.9795217666155219
Hippocampus;AUC;STD;0.010580311793269051
Hippocampus;AVGDIST;MEAN;1.306657485168531
Hippocampus;AVGDIST;STD;0.08501697856605948
Hippocampus;DICE;MEAN;0.5255062809761577
Hippocampus;DICE;STD;0.021757129585634888
Hippocampus;FN;MEAN;354.4
Hippocampus;FN;STD;210.27420193642394
Hippocampus;FP;MEAN;15166.6
Hippocampus;FP;STD;1521.7746022325384
Hippocampus;HDRFDST;MEAN;12.15273502585729
Hippocampus;HDRFDST;STD;0.8130383701286275
Hippocampus;JACRD;MEAN;0.3566922208237661
Hippocampus;JACRD;STD;0.019957646943773076
Hippocampus;SNSVTY;MEAN;0.9607935895968884
Hippocampus;SNSVTY;STD;0.021216063786145923
Hippocampus;SPCFTY;MEAN;0.9982499436341554
Hippocampus;SPCFTY;STD;0.00017561860334912714
Hippocampus;TN;MEAN;8651197.6
Hippocampus;TN;STD;1752.8425029077769
Hippocampus;TP;MEAN;8570.4
Hippocampus;TP;STD;495.750179021652
Thalamus;AUC;MEAN;0.9807845540294446
Thalamus;AUC;STD;0.005067209743271252
Thalamus;AVGDIST;MEAN;0.5005630648149366
Thalamus;AVGDIST;STD;0.09884410413788852
Thalamus;DICE;MEAN;0.7633885158091784
Thalamus;DICE;STD;0.027878788433944035
Thalamus;FN;MEAN;665.0
Thalamus;FN;STD;191.98541611278708
Thalamus;FP;MEAN;9984.9
Thalamus;FP;STD;1734.3301271672588
Thalamus;HDRFDST;MEAN;9.796022994148473
Thalamus;HDRFDST;STD;2.7636811498641483
Thalamus;JACRD;MEAN;0.6181507590881657
Thalamus;JACRD;STD;0.036734863103318645
Thalamus;SNSVTY;MEAN;0.9627224282063505
Thalamus;SNSVTY;STD;0.010204359997112467
Thalamus;SPCFTY;MEAN;0.9988466798525387
Thalamus;SPCFTY;STD;0.00020033617234648023
Thalamus;TN;MEAN;8647556.5
Thalamus;TN;STD;1973.4530777294908
Thalamus;TP;MEAN;17082.6
Thalamus;TP;STD;687.8402721562616
WhiteMatter;AUC;MEAN;0.9730366091259928
WhiteMatter;AUC;STD;0.003153470683122435
WhiteMatter;AVGDIST;MEAN;0.2576860081989624
WhiteMatter;AVGDIST;STD;0.02213069491996068
WhiteMatter;DICE;MEAN;0.8206139163869279
WhiteMatter;DICE;STD;0.019797282984883844
WhiteMatter;FN;MEAN;15074.8
WhiteMatter;FN;STD;4750.771238441186
WhiteMatter;FP;MEAN;186733.65
WhiteMatter;FP;STD;21867.519619918032
WhiteMatter;HDRFDST;MEAN;2.99040862547635
WhiteMatter;HDRFDST;STD;0.3278052053836996
WhiteMatter;JACRD;MEAN;0.6962694007753772
WhiteMatter;JACRD;STD;0.028116914664434868
WhiteMatter;SNSVTY;MEAN;0.968847086034337
WhiteMatter;SNSVTY;STD;0.008646721988596033
WhiteMatter;SPCFTY;MEAN;0.9772261322176481
WhiteMatter;SPCFTY;STD;0.002598218334227629
WhiteMatter;TN;MEAN;8010125.15
WhiteMatter;TN;STD;20462.357997735748
WhiteMatter;TP;MEAN;463355.4
WhiteMatter;TP;STD;27624.030097724695
