LABEL;METRIC;STATISTIC;VALUE
Amygdala;AUC;MEAN;0.9754039672404703
Amygdala;AUC;STD;0.021092611817307184
Amygdala;AVGDIST;MEAN;1.7048047385833993
Amygdala;AVGDIST;STD;0.2215907638250363
Amygdala;DICE;MEAN;0.3928495282734707
Amygdala;DICE;STD;0.040323346515584724
Amygdala;FN;MEAN;92.8
Amygdala;FN;STD;77.4503712063409
Amygdala;FP;MEAN;5674.65
Amygdala;FP;STD;448.8805269779477
Amygdala;HDRFDST;MEAN;13.57894984236825
Amygdala;HDRFDST;STD;1.1009637498334544
Amygdala;JACRD;MEAN;0.24523630009752623
Amygdala;JACRD;STD;0.03180822766297447
Amygdala;SNSVTY;MEAN;0.9514621982182238
Amygdala;SNSVTY;STD;0.042172345657888355
Amygdala;SPCFTY;MEAN;0.9993457362627168
Amygdala;SPCFTY;STD;5.174818419677625e-05
Amygdala;TN;MEAN;8667656.05
Amygdala;TN;STD;398.542403641068
Amygdala;TP;MEAN;1865.5
Amygdala;TP;STD;208.94365269134164
GreyMatter;AUC;MEAN;0.957161842043584
GreyMatter;AUC;STD;0.0025968931528349104
GreyMatter;AVGDIST;MEAN;0.6607469332161892
GreyMatter;AVGDIST;STD;0.03306062048870108
GreyMatter;DICE;MEAN;0.4114687972799119
GreyMatter;DICE;STD;0.01904259133845443
GreyMatter;FN;MEAN;3548.75
GreyMatter;FN;STD;1399.9477088448696
GreyMatter;FP;MEAN;579874.85
GreyMatter;FP;STD;31246.477166674325
GreyMatter;HDRFDST;MEAN;3.606851736643845
GreyMatter;HDRFDST;STD;0.3010324731142448
GreyMatter;JACRD;MEAN;0.2592059651454039
GreyMatter;JACRD;STD;0.015123184995301164
GreyMatter;SNSVTY;MEAN;0.9828123092696466
GreyMatter;SNSVTY;STD;0.006942332571075865
GreyMatter;SPCFTY;MEAN;0.9315113748175217
GreyMatter;SPCFTY;STD;0.003770393273607174
GreyMatter;TN;MEAN;7887408.95
GreyMatter;TN;STD;43952.865780828215
GreyMatter;TP;MEAN;204456.45
GreyMatter;TP;STD;19163.75229039188
Hippocampus;AUC;MEAN;0.989955476608424
Hippocampus;AUC;STD;0.006926161002381242
Hippocampus;AVGDIST;MEAN;1.6023363325428008
Hippocampus;AVGDIST;STD;0.11214959185216676
Hippocampus;DICE;MEAN;0.41535324328248746
Hippocampus;DICE;STD;0.01871566448843227
Hippocampus;FN;MEAN;98.8
Hippocampus;FN;STD;79.25124604698654
Hippocampus;FP;MEAN;14582.55
Hippocampus;FP;STD;1280.3521576113346
Hippocampus;HDRFDST;MEAN;18.28459328566588
Hippocampus;HDRFDST;STD;2.2301677913964912
Hippocampus;JACRD;MEAN;0.26228663735103397
Hippocampus;JACRD;STD;0.014877806396234481
Hippocampus;SNSVTY;MEAN;0.9815929123041525
Hippocampus;SNSVTY;STD;0.013884265465146355
Hippocampus;SPCFTY;MEAN;0.9983180409126955
Hippocampus;SPCFTY;STD;0.0001476958971476649
Hippocampus;TN;MEAN;8655406.85
Hippocampus;TN;STD;1426.8076350720862
Hippocampus;TP;MEAN;5200.8
Hippocampus;TP;STD;287.51758207107963
Thalamus;AUC;MEAN;0.9916780202243232
Thalamus;AUC;STD;0.0028151897453826003
Thalamus;AVGDIST;MEAN;1.5667982400811133
Thalamus;AVGDIST;STD;0.18534307713602272
Thalamus;DICE;MEAN;0.6488872095064318
Thalamus;DICE;STD;0.026979115706071758
Thalamus;FN;MEAN;207.1
Thalamus;FN;STD;79.39578074431915
Thalamus;FP;MEAN;14528.8
Thalamus;FP;STD;1685.971221581199
Thalamus;HDRFDST;MEAN;37.41893360110079
Thalamus;HDRFDST;STD;3.580978659027505
Thalamus;JACRD;MEAN;0.4808536171196859
Thalamus;JACRD;STD;0.029667067137402196
Thalamus;SNSVTY;MEAN;0.9850334392103319
Thalamus;SNSVTY;STD;0.005633142526559387
Thalamus;SPCFTY;MEAN;0.9983226012383145
Thalamus;SPCFTY;STD;0.0001946612519030738
Thalamus;TN;MEAN;8646983.4
Thalamus;TN;STD;1848.270202107906
Thalamus;TP;MEAN;13569.7
Thalamus;TP;STD;613.5237648208911
WhiteMatter;AUC;MEAN;0.9776440564995825
WhiteMatter;AUC;STD;0.0009941247617612932
WhiteMatter;AVGDIST;MEAN;0.43657245034034026
WhiteMatter;AVGDIST;STD;0.05196916254447213
WhiteMatter;DICE;MEAN;0.674386496173476
WhiteMatter;DICE;STD;0.0327280943905326
WhiteMatter;FN;MEAN;2851.2
WhiteMatter;FN;STD;1428.9164986100482
WhiteMatter;FP;MEAN;300884.55
WhiteMatter;FP;STD;22028.605515272637
WhiteMatter;HDRFDST;MEAN;4.113631001510581
WhiteMatter;HDRFDST;STD;0.42194784442042976
WhiteMatter;JACRD;MEAN;0.5096457859401942
WhiteMatter;JACRD;STD;0.036885367238889
WhiteMatter;SNSVTY;MEAN;0.9912892134224768
WhiteMatter;SNSVTY;STD;0.003876928847919992
WhiteMatter;SPCFTY;MEAN;0.9639988995766885
WhiteMatter;SPCFTY;STD;0.002536726061655159
WhiteMatter;TN;MEAN;8055225.75
WhiteMatter;TN;STD;19400.45229852902
WhiteMatter;TP;MEAN;316327.5
WhiteMatter;TP;STD;28676.14547581317
